,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,name_customer_enc,cust_payment_terms_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_createdate,month_of_createdate,year_of_createdate,day_of_due,month_of_due,year_of_due,clear_date,Aging Bucket
5021,200769623,2020.0,1930715785.0,12238.39,66,3003,32,31,3,2020,31,3,2020,15,4,2020,1970-01-08 00:12:41.500000015,0-15
5022,200148860,2020.0,1930709651.0,951.1,66,810,31,27,3,2020,27,3,2020,31,5,2020,1969-12-31 23:13:31.548095734,
5023,200742521,2020.0,1930675407.0,3159.0,66,1090,11,26,3,2020,26,3,2020,27,4,2020,1969-12-31 10:21:45.011718777,
5024,200726979,2020.0,1930587730.0,397.76,66,333,18,3,3,2020,3,3,2020,18,3,2020,1970-01-01 09:15:41.222656268,0-15
5025,200772670,2020.0,1930645848.0,33230.77,66,186,46,12,3,2020,12,3,2020,27,3,2020,1970-01-02 11:27:52.625000027,0-15
5026,200769623,2020.0,1930618756.0,4272.86,66,2995,32,8,3,2020,8,3,2020,23,3,2020,1970-01-07 07:23:40.812500023,0-15
5027,140104429,2020.0,2960618238.0,14477.085,66,636,5,2,3,2020,4,3,2020,14,3,2020,1970-01-06 06:23:39.531250014,0-15
5028,200761734,2020.0,1930664506.0,101027.12,66,1197,18,18,3,2020,18,3,2020,2,4,2020,1969-12-29 21:16:40.015625002,
5029,200780383,2020.0,1930863027.0,88737.33,66,1874,18,7,5,2020,7,5,2020,22,5,2020,1969-12-27 20:28:03.718750022,
5030,200726979,2020.0,1930655683.0,107.19,66,331,18,17,3,2020,17,3,2020,1,4,2020,1969-12-28 08:30:48.781250001,
5031,200705742,2020.0,1930643508.0,3489.64,66,839,18,12,3,2020,12,3,2020,27,3,2020,1969-12-29 06:22:33.953125027,
5032,200707005,2020.0,1930584946.0,50544.99,66,1503,18,4,3,2020,4,3,2020,19,3,2020,1969-12-25 19:44:00.375000019,
5033,200418007,2020.0,1930797159.0,48.48,66,90,31,22,4,2020,22,4,2020,26,6,2020,1970-01-07 19:17:34.625000026,0-15
5034,200769623,2020.0,1930832938.0,8624.81,66,3005,32,29,4,2020,29,4,2020,14,5,2020,1970-01-08 10:27:35.375000014,0-15
5035,200726979,2020.0,1930730581.0,242.09,66,326,18,2,4,2020,2,4,2020,17,4,2020,1970-01-02 15:45:43.171875017,0-15
5036,200769623,2020.0,1930858143.0,42548.15,66,2999,32,5,5,2020,5,5,2020,20,5,2020,1970-01-08 14:15:02.687500020,0-15
5037,200783734,2020.0,1930646541.0,24071.99,66,2919,18,12,3,2020,12,3,2020,27,3,2020,1970-01-13 21:45:08.000000027,0-15
5038,200769623,2020.0,1930749482.0,48782.31,66,2997,32,7,4,2020,7,4,2020,22,4,2020,1970-01-03 21:36:20.671875022,0-15
5039,200468954,2020.0,1930747449.0,140285.37,66,2919,18,3,4,2020,3,4,2020,18,4,2020,1970-01-14 11:50:50.875000018,0-15
5040,200762301,2020.0,1930643130.0,1535.38,66,450,31,13,3,2020,13,3,2020,17,5,2020,1969-12-30 13:55:14.781250017,
5041,200769623,2020.0,1930768962.0,35605.7,66,2995,32,9,4,2020,9,4,2020,24,4,2020,1970-01-08 00:42:10.250000024,0-15
5042,200759878,2020.0,1930826743.0,37706.25,66,2385,32,25,4,2020,25,4,2020,10,5,2020,1969-12-30 20:50:46.554687510,
5043,200726979,2020.0,1930689486.0,598.23,66,325,18,22,3,2020,22,3,2020,6,4,2020,1970-01-01 02:10:10.714843756,0-15
5044,200020431,2020.0,1930681951.0,165.5,66,726,36,21,3,2020,16,3,2020,8,4,2020,1969-12-27 05:45:45.718750008,
5045,200759082,2020.0,1930685569.0,20757.38,66,1343,18,24,3,2020,24,3,2020,8,4,2020,1970-01-03 01:19:33.265625008,0-15
5046,200416837,2020.0,1930599719.0,1729.4,66,721,36,4,3,2020,1,3,2020,24,3,2020,1969-12-31 20:21:48.136718774,
5047,200769623,2020.0,1930738587.0,306.43,66,3001,32,3,4,2020,3,4,2020,18,4,2020,1970-01-03 09:51:41.390625018,0-15
5048,200794332,2020.0,1930641605.0,8793.09,66,635,20,13,3,2020,13,3,2020,28,3,2020,1969-12-31 23:46:16.167907743,
5049,200529372,2020.0,1930838534.0,333377.81,66,1073,18,1,5,2020,1,5,2020,16,5,2020,1970-01-02 12:39:46.703125016,0-15
5050,200744019,2020.0,1930683094.0,50308.54,66,2794,18,23,3,2020,23,3,2020,7,4,2020,1970-01-09 07:05:43.562500007,0-15
5051,200769623,2020.0,1930723872.0,37637.66,66,2998,32,31,3,2020,31,3,2020,15,4,2020,1970-01-08 14:26:41.000000015,0-15
5052,200759878,2020.0,1930593859.0,28956.59,66,2389,32,4,3,2020,4,3,2020,19,3,2020,1970-01-03 05:17:20.796875019,0-15
5053,200743129,2020.0,1930704960.0,23220.31,66,373,18,27,3,2020,27,3,2020,11,4,2020,1970-01-02 10:56:39.109375011,0-15
5054,140103496,2020.0,1991840174.0,28324.32,66,2919,56,29,3,2020,29,3,2020,13,5,2020,1970-01-20 00:02:06.625000013,16-30
5055,200748108,2020.0,1930753720.0,2382.55,66,1584,18,6,4,2020,6,4,2020,21,4,2020,1970-01-01 06:39:34.160156271,0-15
5056,100046479,2020.0,1991839498.0,13886.0,66,2074,54,17,3,2020,17,3,2020,1,4,2020,1969-12-27 01:48:31.906250001,
5057,200078795,2020.0,1930811783.0,334.55,66,1207,18,22,4,2020,22,4,2020,7,5,2020,1969-12-28 00:26:38.437500007,
5058,140106408,2020.0,2960622385.0,56230.125,66,2991,5,22,3,2020,22,3,2020,1,4,2020,1970-01-27 18:29:04.000000001,16-30
5059,200771157,2020.0,1930783838.0,97256.71,66,3038,18,14,4,2020,14,4,2020,29,4,2020,1970-01-10 10:58:52.250000029,0-15
5060,200920735,2020.0,1930646545.0,114423.16,66,80,18,13,3,2020,13,3,2020,28,3,2020,1970-01-07 02:20:50.750000028,0-15
5061,200772670,2020.0,1930732156.0,67878.01,66,184,46,1,4,2020,1,4,2020,16,4,2020,1970-01-05 01:35:07.843750016,0-15
5062,200743129,2020.0,1930632940.0,122028.33,66,369,18,10,3,2020,10,3,2020,25,3,2020,1970-01-04 05:57:18.812500025,0-15
5063,200769623,2020.0,1930793512.0,568.88,66,2995,32,18,4,2020,18,4,2020,3,5,2020,1970-01-02 20:59:18.703125003,0-15
5064,100044041,2020.0,1930811581.0,3141.2,66,741,36,22,4,2020,16,4,2020,9,5,2020,1969-12-27 02:47:06.750000009,
5065,200915438,2020.0,1930620520.0,13407.5,66,1180,18,10,3,2020,10,3,2020,25,3,2020,1970-01-03 08:40:32.875000025,0-15
5066,200726979,2020.0,1930664773.0,1076.66,66,327,18,18,3,2020,18,3,2020,2,4,2020,1969-12-30 23:19:45.742187502,
5067,140105785,2020.0,2960630937.0,27116.445999999996,66,2492,5,27,4,2020,5,5,2020,15,5,2020,1970-01-09 20:32:05.375000015,0-15
5068,200769623,2020.0,1930848700.0,30639.79,66,3005,32,2,5,2020,2,5,2020,17,5,2020,1970-01-08 03:11:00.312500017,0-15
5069,200762301,2020.0,1930749157.0,76938.7,66,444,24,6,4,2020,6,4,2020,21,4,2020,1970-01-03 19:46:16.171875021,0-15
5070,200915438,2020.0,1930779444.0,21346.59,66,1179,18,14,4,2020,14,4,2020,29,4,2020,1970-01-03 15:21:00.281250029,0-15
5071,200769623,2020.0,1930779573.0,21588.94,66,2998,32,12,4,2020,12,4,2020,27,4,2020,1970-01-06 22:54:23.468750027,0-15
5072,200780383,2020.0,1930710735.0,54562.53,66,1867,18,28,3,2020,28,3,2020,12,4,2020,1969-12-30 04:15:46.406250012,
5073,200803720,2020.0,1930872206.0,738.36,66,720,36,7,5,2020,1,5,2020,24,5,2020,1969-12-27 16:19:18.937500024,
5074,200772670,2020.0,1930763825.0,29556.9,66,190,46,7,4,2020,7,4,2020,22,4,2020,1970-01-04 05:21:02.781250022,0-15
5075,140104423,2020.0,2960617264.0,33788.096999999994,66,1900,5,3,3,2020,5,3,2020,15,3,2020,1970-01-03 03:32:47.312500015,0-15
5076,200418007,2020.0,1930764233.0,19798.25,66,92,18,9,4,2020,9,4,2020,24,4,2020,1970-01-03 14:06:14.765625024,0-15
5077,200742791,2020.0,1930861096.0,29636.31,66,2244,18,6,5,2020,6,5,2020,21,5,2020,1970-01-03 18:27:05.671875021,0-15
5078,200769623,2020.0,1930743649.0,15353.6,66,3004,32,5,4,2020,5,4,2020,20,4,2020,1970-01-07 19:45:28.750000020,0-15
5079,200793830,2020.0,1930789029.0,44468.9,66,1717,18,17,4,2020,17,4,2020,2,5,2020,1970-01-02 19:34:22.390625002,0-15
5080,200705742,2020.0,1930787923.0,51577.11,66,841,11,14,4,2020,14,4,2020,16,5,2020,1969-12-31 13:15:41.894531266,
5081,200148860,2020.0,1930837483.0,56173.16,66,817,18,29,4,2020,29,4,2020,14,5,2020,1969-12-30 17:02:36.195312514,
5082,200769623,2020.0,1930597878.0,59456.05,66,3003,32,3,3,2020,3,3,2020,18,3,2020,1970-01-06 19:04:21.218750018,0-15
5083,200769369,2020.0,1930681968.0,58261.8,66,784,18,21,3,2020,21,3,2020,5,4,2020,1969-12-30 10:39:59.515625005,
5084,200769623,2020.0,1930678559.0,47486.76,66,2995,32,20,3,2020,20,3,2020,4,4,2020,1970-01-07 17:20:55.562500004,0-15
5085,140106209,2020.0,2960618267.0,5330.325,66,2919,5,3,3,2020,11,3,2020,21,3,2020,1970-01-26 07:02:14.750000021,16-30
5086,200769623,2020.0,1930592972.0,8263.2,66,3003,32,4,3,2020,4,3,2020,19,3,2020,1970-01-07 18:57:20.375000019,0-15
5087,200769623,2020.0,1930827582.0,15496.49,66,3002,32,26,4,2020,26,4,2020,11,5,2020,1970-01-08 05:23:27.375000011,0-15
5088,200741174,2020.0,1930814971.0,17263.21,66,1703,18,22,4,2020,22,4,2020,7,5,2020,1970-01-03 08:33:35.140625007,0-15
5089,200769623,2020.0,1930727411.0,66318.81,66,3005,32,2,4,2020,2,4,2020,17,4,2020,1970-01-07 04:59:55.937500017,0-15
5090,200769623,2020.0,1930607433.0,80551.84,66,3001,32,8,3,2020,8,3,2020,23,3,2020,1970-01-06 08:51:07.531250023,0-15
5091,200769623,2020.0,1930687564.0,41423.34,66,3003,32,24,3,2020,24,3,2020,8,4,2020,1970-01-08 02:19:46.437500008,0-15
5092,140106408,2020.0,2960622454.0,76351.56899999999,66,2989,5,20,3,2020,21,3,2020,31,3,2020,1970-01-21 03:29:18.125000031,16-30
5093,200020431,2020.0,1930817619.0,499.33,66,719,36,23,4,2020,16,4,2020,9,5,2020,1969-12-27 09:17:13.968750009,
5094,200761734,2020.0,1930752335.0,34365.84,66,1191,18,7,4,2020,7,4,2020,22,4,2020,1969-12-31 02:43:10.351562522,
5095,200704045,2020.0,1930831446.0,35983.93,66,2261,18,27,4,2020,27,4,2020,12,5,2020,1969-12-31 11:36:55.386718762,
5096,200779906,2020.0,1930769233.0,31761.97,66,350,18,13,4,2020,13,4,2020,28,4,2020,1970-01-03 01:59:05.984375028,0-15
5097,200705742,2020.0,1930705792.0,10829.23,66,846,18,26,3,2020,26,3,2020,10,4,2020,1969-12-30 13:30:22.312500010,
5098,200772670,2020.0,1930597748.0,62691.21,66,188,46,4,3,2020,4,3,2020,19,3,2020,1970-01-05 22:49:05.250000019,0-15
5099,200915438,2020.0,1930730299.0,12398.0,66,1175,18,8,4,2020,8,4,2020,23,4,2020,1970-01-03 07:53:46.125000023,0-15
5100,200762301,2020.0,1930682013.0,111676.08,66,448,24,21,3,2020,21,3,2020,5,4,2020,1969-12-30 18:41:14.281250005,
5101,200769623,2020.0,1930617997.0,15638.78,66,2996,32,9,3,2020,9,3,2020,24,3,2020,1970-01-07 09:06:25.687500024,0-15
5102,100031704,2020.0,1930781853.0,8431.65,66,754,18,13,4,2020,13,4,2020,28,4,2020,1970-01-03 01:59:16.203125028,0-15
5103,200769623,2020.0,1930605060.0,38173.44,66,2998,32,5,3,2020,5,3,2020,20,3,2020,1970-01-08 15:48:15.062500020,0-15
5104,200230690,2020.0,1930674324.0,9815.71,66,731,34,20,3,2020,16,3,2020,26,3,2020,1969-12-29 12:19:45.953125026,
5105,200769623,2020.0,1930586628.0,54538.28,66,3001,32,3,3,2020,3,3,2020,18,3,2020,1970-01-04 11:19:04.125000018,0-15
5106,200726979,2020.0,1930669935.0,977.79,66,324,18,19,3,2020,19,3,2020,3,4,2020,1969-12-31 18:29:41.234375003,
5107,200776463,2020.0,1930774019.0,87287.98,66,1579,18,9,4,2020,9,4,2020,24,4,2020,1969-12-28 20:07:38.562500024,
5108,200769623,2020.0,1930714839.0,27659.54,66,2996,32,29,3,2020,29,3,2020,13,4,2020,1970-01-07 15:24:22.875000013,0-15
5109,200769623,2020.0,1930778151.0,50901.32,66,2996,32,12,4,2020,12,4,2020,27,4,2020,1970-01-02 12:07:09.718750027,0-15
5110,200148860,2020.0,1930705301.0,5250.65,66,816,31,27,3,2020,27,3,2020,31,5,2020,1970-01-01 13:25:11.164062531,0-15
5111,140104409,2020.0,2960622322.0,88028.21299999999,66,1676,5,18,3,2020,26,3,2020,5,4,2020,1970-01-08 03:02:58.500000005,0-15
5112,200622385,2020.0,1930756620.0,4830.68,66,2904,18,6,4,2020,6,4,2020,21,4,2020,1970-01-11 06:23:35.562500021,0-15
5113,200936373,2020.0,1930582873.0,176792.99,66,2652,18,1,3,2020,1,3,2020,16,3,2020,1969-12-29 17:52:53.718750016,
5114,100046487,2020.0,1991841233.0,16008.2,66,2919,10,17,3,2020,17,3,2020,11,4,2020,1970-01-22 19:03:33.000000011,16-30
5115,200750051,2020.0,1930733147.0,63769.32,66,64,18,2,4,2020,2,4,2020,17,4,2020,1970-01-11 20:42:51.125000017,0-15
5116,200735528,2020.0,1930803546.0,54439.86,66,172,18,21,4,2020,21,4,2020,6,5,2020,1970-01-02 08:34:11.750000006,0-15
5117,200769623,2020.0,1930586079.0,53277.43,66,3003,32,2,3,2020,2,3,2020,17,3,2020,1970-01-04 05:14:52.437500017,0-15
5118,200769623,2020.0,1930729031.0,73958.76,66,3005,32,2,4,2020,2,4,2020,17,4,2020,1970-01-07 04:59:55.937500017,0-15
5119,200726979,2020.0,1930732016.0,190.38,66,327,18,2,4,2020,2,4,2020,17,4,2020,1970-01-01 01:03:30.327880876,0-15
5120,100056974,2020.0,1930627608.0,5102.0,66,2919,18,13,3,2020,13,3,2020,28,3,2020,1970-01-20 18:59:06.250000028,16-30
5121,200769623,2020.0,1930577775.0,1322.22,66,2999,32,29,2,2020,29,2,2020,15,3,2020,1970-01-05 18:24:34.062500015,0-15
5122,200762301,2020.0,1930768610.0,5168.44,66,444,24,9,4,2020,9,4,2020,24,4,2020,1970-01-01 05:44:57.753906274,0-15
5123,200741174,2020.0,1930596850.0,12276.32,66,1708,18,5,3,2020,5,3,2020,20,3,2020,1970-01-03 12:48:13.546875020,0-15
5124,140104429,2020.0,2960619057.0,13951.504,66,646,5,8,3,2020,17,3,2020,27,3,2020,1970-01-06 07:46:54.625000027,0-15
5125,100031704,2020.0,1930714523.0,80768.27,66,754,18,27,3,2020,27,3,2020,11,4,2020,1970-01-02 19:58:47.578125011,0-15
5126,200759878,2020.0,1930685547.0,37386.06,66,2388,32,24,3,2020,24,3,2020,8,4,2020,1970-01-03 08:43:41.328125008,0-15
5127,100009932,2020.0,1991840328.0,9872.56,66,2759,55,19,3,2020,19,3,2020,18,4,2020,1969-12-31 14:25:49.699218768,
5128,200779906,2020.0,1930817225.0,103995.46,66,351,18,23,4,2020,23,4,2020,8,5,2020,1970-01-03 13:02:34.734375008,0-15
5129,200726979,2020.0,1930689826.0,1915.21,66,325,18,21,3,2020,21,3,2020,5,4,2020,1969-12-31 16:02:24.453125005,
5130,200762301,2020.0,1930760550.0,11203.23,66,449,31,8,4,2020,8,4,2020,12,6,2020,1970-01-05 05:32:33.625000012,0-15
5131,200148860,2020.0,1930618536.0,47875.75,66,809,18,9,3,2020,9,3,2020,24,3,2020,1970-01-05 21:31:05.781250024,0-15
5132,200780383,2020.0,1930806275.0,22760.31,66,1866,18,22,4,2020,22,4,2020,7,5,2020,1970-01-02 13:48:07.828125007,0-15
5133,200769623,2020.0,1930705132.0,11112.57,66,3003,32,26,3,2020,26,3,2020,10,4,2020,1970-01-08 00:08:56.312500010,0-15
5134,200776463,2020.0,1930583872.0,15394.29,66,1574,18,29,2,2020,29,2,2020,15,3,2020,1970-01-02 17:41:38.984375015,0-15
5135,200337148,2020.0,1930814920.0,39102.78,66,568,18,22,4,2020,22,4,2020,7,5,2020,1969-12-31 10:45:00.996093757,
5136,200729290,2020.0,1930731117.0,17283.5,66,1589,18,2,4,2020,2,4,2020,17,4,2020,1970-01-01 23:02:39.734375017,0-15
5137,200769623,2020.0,1930831632.0,471.56,66,3000,32,28,4,2020,28,4,2020,13,5,2020,1970-01-03 19:10:59.234375013,0-15
5138,200769623,2020.0,1930732628.0,49404.46,66,3001,32,2,4,2020,2,4,2020,17,4,2020,1970-01-04 11:19:04.125000017,0-15
5139,200794332,2020.0,1930766594.0,8898.37,66,632,20,9,4,2020,9,4,2020,24,4,2020,1969-12-31 19:16:12.480468774,
5140,200466603,2020.0,1930693513.0,137521.64,66,2538,18,25,3,2020,25,3,2020,9,4,2020,1969-12-28 22:48:30.156250009,
5141,200769623,2020.0,1930690836.0,19007.97,66,2995,32,24,3,2020,24,3,2020,8,4,2020,1970-01-07 11:46:17.500000008,0-15
5142,200712187,2020.0,1930641584.0,121526.46,66,2605,18,11,3,2020,11,3,2020,26,3,2020,1969-12-31 11:14:09.433593776,
5143,200744707,2020.0,1930671234.0,52892.91,66,2118,18,18,3,2020,18,3,2020,2,4,2020,1969-12-30 07:18:00.921875002,
5144,140106408,2020.0,2960628768.0,125445.033,66,2991,5,18,4,2020,26,4,2020,6,5,2020,1970-01-26 13:11:16.500000006,16-30
5145,200744019,2020.0,1930580794.0,81211.65,66,2798,18,28,2,2020,28,2,2020,14,3,2020,1970-01-06 13:29:44.906250014,0-15
5146,200769623,2020.0,1930862512.0,661.11,66,2999,32,7,5,2020,7,5,2020,22,5,2020,1970-01-03 05:59:13.484375022,0-15
5147,200769623,2020.0,1930692382.0,61.29,66,3005,32,25,3,2020,25,3,2020,9,4,2020,1970-01-03 17:16:27.703125009,0-15
5148,200416837,2020.0,1930811741.0,18909.1,66,718,33,22,4,2020,16,4,2020,23,4,2020,1969-12-29 14:39:50.171875023,
5149,200769623,2020.0,1930585409.0,15484.66,66,3004,32,5,3,2020,5,3,2020,20,3,2020,1970-01-07 19:45:28.750000020,0-15
5150,200795490,2020.0,1930738666.0,22985.49,66,1312,18,2,4,2020,2,4,2020,17,4,2020,1970-01-02 02:44:23.593750017,0-15
5151,140104409,2020.0,2960629378.0,13252.463,66,1675,5,20,4,2020,30,4,2020,10,5,2020,1970-01-03 12:23:13.140625010,0-15
5152,200803720,2020.0,1930872223.0,212.4,66,723,36,7,5,2020,1,5,2020,24,5,2020,1969-12-27 22:26:57.093750024,
5153,200704045,2020.0,1930684785.0,69089.05,66,2259,18,22,3,2020,22,3,2020,6,4,2020,1970-01-01 18:50:12.257812506,0-15
5154,200772670,2020.0,1930641697.0,11681.43,66,186,46,11,3,2020,11,3,2020,26,3,2020,1970-01-02 10:31:09.687500026,0-15
5155,200707822,2020.0,1930621491.0,75887.18,66,2224,18,7,3,2020,7,3,2020,22,3,2020,1969-12-30 05:05:44.312500022,
5156,200749782,2020.0,1930688335.0,2646.76,66,1567,18,23,3,2020,23,3,2020,7,4,2020,1970-01-01 08:45:41.457031257,0-15
5157,100031704,2020.0,1930876293.0,39887.46,66,753,18,8,5,2020,8,5,2020,23,5,2020,1970-01-02 16:41:55.703125023,0-15
5158,200772670,2020.0,1930824471.0,45135.77,66,183,46,24,4,2020,24,4,2020,9,5,2020,1970-01-05 13:05:03.562500009,0-15
5159,200706844,2020.0,1930818735.0,10957.36,66,3061,18,23,4,2020,23,4,2020,8,5,2020,1970-01-12 22:32:57.937500008,0-15
5160,200761734,2020.0,1930641904.0,15475.74,66,1193,18,13,3,2020,13,3,2020,28,3,2020,1969-12-30 17:02:19.257812528,
5161,200149567,2020.0,1930710482.0,58718.52,66,2919,23,27,3,2020,27,3,2020,11,5,2020,1970-01-15 06:51:56.250000011,0-15
5162,200609331,2020.0,1930792353.0,29814.52,66,1558,18,15,4,2020,15,4,2020,30,4,2020,1970-01-02 21:20:56.265625030,0-15
5163,200761734,2020.0,1930662991.0,17950.6,66,1201,18,19,3,2020,19,3,2020,3,4,2020,1969-12-31 21:16:44.718750003,
5164,200148860,2020.0,1930833035.0,75302.95,66,809,18,29,4,2020,29,4,2020,14,5,2020,1970-01-05 05:09:35.125000014,0-15
5165,200434439,2020.0,1930612217.0,60031.09,66,257,18,6,3,2020,6,3,2020,21,3,2020,1970-01-05 20:27:17.781250021,0-15
5166,200772670,2020.0,1930594697.0,1583.43,66,186,46,6,3,2020,6,3,2020,21,3,2020,1970-01-03 08:14:36.171875021,0-15
5167,200771157,2020.0,1930646701.0,37291.95,66,3039,18,12,3,2020,12,3,2020,27,3,2020,1970-01-11 15:08:23.062500027,0-15
5168,200769623,2020.0,1930597587.0,23861.06,66,2996,32,4,3,2020,4,3,2020,19,3,2020,1970-01-07 10:09:01.750000019,0-15
5169,200707822,2020.0,1930801561.0,89956.45,66,2228,18,21,4,2020,21,4,2020,6,5,2020,1970-01-01 17:04:49.316406256,0-15
5170,200803720,2020.0,1930618517.0,12071.75,66,721,34,7,3,2020,1,3,2020,11,3,2020,1969-12-28 21:43:39.375000011,
5171,200732755,2020.0,1930811095.0,47253.69,66,1584,18,23,4,2020,23,4,2020,8,5,2020,1970-01-02 19:18:37.109375008,0-15
5172,200794332,2020.0,1930668468.0,32831.97,66,632,20,19,3,2020,19,3,2020,3,4,2020,1969-12-31 01:31:00.992187503,
5173,140104552,2020.0,2960628015.0,70462.62299999999,66,2818,5,9,4,2020,17,4,2020,27,4,2020,1970-01-04 12:23:12.562500027,0-15
5174,200609331,2020.0,1930754403.0,20905.34,66,1563,18,6,4,2020,6,4,2020,21,4,2020,1970-01-02 08:44:13.328125021,0-15
5175,200152991,2020.0,1930842379.0,6577.35,66,1416,18,1,5,2020,1,5,2020,16,5,2020,1969-12-30 19:09:03.210937516,
5176,200759878,2020.0,1930827236.0,45650.81,66,2392,32,26,4,2020,26,4,2020,11,5,2020,1969-12-30 22:57:48.164062511,
5177,200769623,2020.0,1930714120.0,39544.22,66,3003,32,28,3,2020,28,3,2020,12,4,2020,1970-01-08 10:26:31.625000012,0-15
5178,200769623,2020.0,1930712295.0,3270.04,66,2995,32,29,3,2020,29,3,2020,13,4,2020,1970-01-05 00:21:49.718750013,0-15
5179,200759878,2020.0,1930774156.0,17472.32,66,2391,32,10,4,2020,10,4,2020,25,4,2020,1970-01-03 04:42:47.828125025,0-15
5180,200769623,2020.0,1930779338.0,40193.83,66,2996,32,12,4,2020,12,4,2020,27,4,2020,1970-01-06 18:40:22.906250027,0-15
5181,200769623,2020.0,1930842562.0,26068.81,66,3002,32,30,4,2020,30,4,2020,15,5,2020,1970-01-08 06:59:57.312500015,0-15
5182,200772670,2020.0,1930883511.0,37534.07,66,185,46,9,5,2020,9,5,2020,24,5,2020,1970-01-05 08:04:21.906250024,0-15
5183,200771157,2020.0,1930716522.0,97787.87,66,3039,18,28,3,2020,28,3,2020,12,4,2020,1970-01-10 09:56:37.312500012,0-15
5184,200778998,2020.0,1930660695.0,68647.46,66,495,18,18,3,2020,18,3,2020,2,4,2020,1970-01-02 02:48:49.843750002,0-15
5185,200780383,2020.0,1930862007.0,99009.29,66,1872,18,7,5,2020,7,5,2020,22,5,2020,1969-12-28 07:21:41.906250022,
5186,200762301,2020.0,1930741917.0,59745.33,66,443,24,4,4,2020,4,4,2020,19,4,2020,1970-01-03 21:50:32.671875019,0-15
5187,200706844,2020.0,1930785837.0,27790.43,66,3067,18,16,4,2020,16,4,2020,1,5,2020,1970-01-11 01:07:22.375000001,0-15
5188,200769623,2020.0,1930611222.0,36342.89,66,3000,32,6,3,2020,6,3,2020,21,3,2020,1970-01-09 00:30:44.437500021,0-15
5189,200668077,2020.0,1930862957.0,77637.6,66,2919,9,6,5,2020,6,5,2020,16,5,2020,1970-01-16 17:45:48.875000016,16-30
5190,200726979,2020.0,1930854395.0,285.8,66,327,18,4,5,2020,4,5,2020,19,5,2020,1969-12-31 21:29:31.672851581,
5191,200353024,2020.0,1930876907.0,316.32,66,738,36,7,5,2020,1,5,2020,24,5,2020,1969-12-28 11:28:20.125000024,
5192,200458131,2020.0,1930683901.0,5151.25,66,2842,31,28,3,2020,28,3,2020,1,6,2020,1969-12-27 11:05:16.531250001,
5193,100031704,2020.0,1930749618.0,98592.67,66,756,18,4,4,2020,4,4,2020,19,4,2020,1970-01-03 04:40:03.265625019,0-15
5194,200806580,2020.0,1930576285.0,4827.34,66,278,18,27,2,2020,27,2,2020,13,3,2020,1969-12-30 12:46:10.984375013,
5195,200148860,2020.0,1930706568.0,76882.01,66,814,18,27,3,2020,27,3,2020,11,4,2020,1970-01-01 07:20:22.316406261,0-15
5196,102,2020.0,1930576574.0,7847.55,66,1518,30,27,2,2020,27,2,2020,2,4,2020,1970-01-14 19:37:18.750000002,0-15
5197,200769623,2020.0,1930802976.0,60759.33,66,3000,32,21,4,2020,21,4,2020,6,5,2020,1970-01-06 20:56:29.156250006,0-15
5198,200769623,2020.0,1930724176.0,355.55,66,2998,32,1,4,2020,1,4,2020,16,4,2020,1970-01-01 18:19:19.257812516,0-15
5199,200769623,2020.0,1930809458.0,8109.73,66,3004,32,21,4,2020,21,4,2020,6,5,2020,1970-01-08 00:47:21.187500006,0-15
5200,200769623,2020.0,1930716916.0,15888.46,66,3004,32,29,3,2020,29,3,2020,13,4,2020,1970-01-08 01:00:49.875000013,0-15
5201,200275115,2020.0,1930747080.0,120620.75,66,2472,18,6,4,2020,6,4,2020,21,4,2020,1969-12-29 00:03:05.390625021,
5202,200769623,2020.0,1930725045.0,13080.14,66,3001,32,31,3,2020,31,3,2020,15,4,2020,1970-01-08 06:33:12.312500015,0-15
5203,200762301,2020.0,1930659891.0,146032.7,66,445,24,17,3,2020,17,3,2020,1,4,2020,1969-12-31 10:10:43.152343751,
5204,140103409,2020.0,1991841210.0,3266.7,66,2919,55,16,3,2020,16,3,2020,15,4,2020,1970-01-21 13:01:55.000000015,16-30
5205,200780383,2020.0,1930823586.0,30781.52,66,1867,18,27,4,2020,27,4,2020,12,5,2020,1970-01-02 14:03:21.484375012,0-15
5206,200769623,2020.0,1930576011.0,6270.37,66,3000,32,28,2,2020,28,2,2020,14,3,2020,1970-01-08 10:37:09.000000014,0-15
5207,200769623,2020.0,1930606009.0,25360.86,66,3005,32,6,3,2020,6,3,2020,21,3,2020,1970-01-08 06:44:59.000000021,0-15
5208,200769623,2020.0,1930796654.0,2321.7,66,3000,32,17,4,2020,17,4,2020,2,5,2020,1970-01-05 22:06:32.812500002,0-15
